index,id,url,#reviewers,#messages,#inline_comments,#unsolved_inline_comments,len_messages,churn,#revisions,#files,duration,len_description,subject categories,subject keywords,description categories,description keywords,subject,description
59645,qt%2Fqtdeclarative~wip%2Fscenegraphng~Ifec23f855d4c3e0c58e59777cf23149ad99a2b91,https://codereview.qt-project.org/189903,4,16,21,0,2118,36,7,1,44.3897222222222,90,,,,,Add some Lancelot tests for PathItem,WIP: Add Lancelot tests for PathItem  Change-Id: Ifec23f855d4c3e0c58e59777cf23149ad99a2b91
251260,qt%2Fqtbase~5.13~I879b62c55e4211d3e4e1a18f6699f26e3f5de1f8,https://codereview.qt-project.org/275547,3,16,0,0,2065,2,4,1,11.6522222222222,113,,,,,QVarLengthArray: Avoid int vs. size_t warnings in operator=,QVarLengthArray: Avoid int vs. size_t warnings in operator=  Change-Id: I879b62c55e4211d3e4e1a18f6699f26e3f5de1f8
214613,qt%2Fqtquick3d~dev~I84f53b37f81660d80ecbe94873dac2717b12d8ef,https://codereview.qt-project.org/320076,3,16,0,0,1585,48,4,1,15.2358333333333,105,,,,,Do ubuf updates directly in shadow/skybox/ao passes,Do ubuf updates directly in shadow/skybox/ao passes  Change-Id: I84f53b37f81660d80ecbe94873dac2717b12d8ef
37809,qbs%2Fqbs~master~I59b5ab1c097566eb4f14835f9057e2b846ca9f0c,https://codereview.qt-project.org/227098,3,16,13,0,745,56,7,3,9403.13333333333,85,,,,,WIP: Implement linking against frameworks,WIP: Linking against frameworks  Change-Id: I59b5ab1c097566eb4f14835f9057e2b846ca9f0c
68356,qt%2Fqtbase~5.8~Ibae16792d822ff183a0c542380501978f2108d93,https://codereview.qt-project.org/173313,7,17,0,0,6823,22,3,1,1265.97277777778,422,,,,,QListViewItem: add constexpr,"QListViewItem: add constexpr  This class is just a record with a bit of functionality on it. To prevent pessimizing it compared to a C struct with the same contents, mark all operations constexpr and remove the point- less copy ctor (the generated one is just fine).  Saves ~1KiB each in text and data size on an UBSan build, somewhat less, of course, on a normal one.  Change-Id: Ibae16792d822ff183a0c542380501978f2108d93"
271859,qt%2Fqtwayland~dev~Ie68badd2ff62ee544c31edaff7c732082e0a4115,https://codereview.qt-project.org/200209,4,17,3,0,2267,70,5,6,13321.8311111111,128,,,,,Fix platform integration not building with -no-feature-wayland-server,WIP: Fix platform integration not building with -no-feature-wayland-server  Change-Id: Ie68badd2ff62ee544c31edaff7c732082e0a4115
232145,qt%2Fqtbase~dev~I497da6ed489854bdee5a1ead9a3f34118c78d001,https://codereview.qt-project.org/298343,6,17,0,0,18486,301,4,15,71.2258333333333,109,,,,,Port qtbase/tests/auto/corelib/text tests to CMake,WIP: Port qtbase/tests/auto/corelib/text tests to CMake  Change-Id: I497da6ed489854bdee5a1ead9a3f34118c78d001
44672,qt-creator%2Fqt-creator~4.5~I75d726cea160c557374051db3ba413d3dd1a41a2,https://codereview.qt-project.org/211492,5,17,3,0,2139,10,3,1,21.7994444444444,92,,,,,Add isRemoteRunning() as isRunning() only apply to local processes,Fix remote isRunning() support missing  Change-Id: I75d726cea160c557374051db3ba413d3dd1a41a2
260153,qt%2Fqtbase~dev~Ia5d0e058f14dae067b13ac7360e7fec4edd9ec53,https://codereview.qt-project.org/234249,4,18,0,0,54365,57,2,2,8145.22694444445,262,,,,,Add displayName getters to QSslCertificate,Add displayName getters to QSslCertificate  Provides two convenient getter for a display name of the subject and issuer. This simplifies cases where you just want a simple string describing either of the two.  Change-Id: Ia5d0e058f14dae067b13ac7360e7fec4edd9ec53
285401,qt%2Fqt5~5.12~Iff793d3ce57838ee19c427bbc9f7fec42ab2b94c,https://codereview.qt-project.org/342264,2,18,3,0,11997,4,4,2,48.4513888888889,91,,,,,Update submodules on '5.12' in qt/qt5,Update submodules on '5.12' in qt/qt5  Change-Id: Iff793d3ce57838ee19c427bbc9f7fec42ab2b94c
73756,qt%2Fqtquickcontrols2~5.7~I72ce8b493b3faf49d7f155ac802109bd9bdb4089,https://codereview.qt-project.org/171340,3,18,1,0,4799,12,5,1,9.54277777777778,238,,,,,Dial: clarify the documentation for some properties,Dial: clarify the documentation for some properties  - Document the range of the angle property - Fix handle's property type - Explain stepSize more thoroughly  Change-Id: I72ce8b493b3faf49d7f155ac802109bd9bdb4089 Task-number: QTBUG-55904
104340,qt%2Fqt3d~5.5~I7d6f48f6c9b54810fb127dfe6371ede026f129bf,https://codereview.qt-project.org/121857,3,18,0,0,654,272,6,8,168.502777777778,109,,,,,Added PhongAlphaMaterial for qml,Added PhongAlphaMaterial for qml  cpp version to follow  Change-Id: I7d6f48f6c9b54810fb127dfe6371ede026f129bf
84637,qt%2Fqt3d~5.7~I50db98653d9d5b8420718777e89f8ed21e97dd02,https://codereview.qt-project.org/156768,3,19,0,0,17237,243,5,4,121.553333333333,93,,,,,Add change type for NodeRemoved changes,Add change type for NodeRemoved changes  Change-Id: I50db98653d9d5b8420718777e89f8ed21e97dd02
119457,installer-framework%2Finstaller-framework~master~I2a847f009ed1557a5e136e2b0006de5c62426da2,https://codereview.qt-project.org/100555,5,19,6,0,855,257,7,9,117.514722222222,536,,,,,Implement a way to start the server in debug mode and API cleanup.,"Implement a way to start the server in debug mode and API cleanup.  1; Passing debug as first argument to the starting server makes it ignore the port and key and fallback to default values. The server side watchdog is not started either and so the server keeps running in an endless loop. This makes it far easier to attach a debugger. 2; API cleanup and unify init function to take port, key, and mode. The address was never able to be changed anyway, so stop passing them around.  Change-Id: I2a847f009ed1557a5e136e2b0006de5c62426da2"
104884,qt%2Fqtwebengine~dev~Ie449e310202458c5c514a5eb6af2d30486ec0891,https://codereview.qt-project.org/121055,4,19,0,0,3253,6,4,2,145.862777777778,198,,,,,Update Chromium version to 44.0.2403.80,Update Chromium version to 44.0.2403.80  Also switch to parsing DEPS instead of .DEPS.git as the latter has been removed from upstream chromium.  Change-Id: Ie449e310202458c5c514a5eb6af2d30486ec0891
101718,qt%2Fqtdeclarative~dev~Ia887437f99b9ce207891ca19bc49294acb7d629d,https://codereview.qt-project.org/124069,6,19,0,0,57502,52,3,24,209.363888888889,161,,,,,Tests: Remove QT_DISABLE_DEPRECATED_BEFORE=0 for simple cases.,Tests: Remove QT_DISABLE_DEPRECATED_BEFORE=0 for simple cases.  Fix usage of API that is marked deprecated.  Change-Id: Ia887437f99b9ce207891ca19bc49294acb7d629d
86652,qt%2Fqtbase~5.6~Ice22e0495112dc3427eb35b5b73420f42d7dafc1,https://codereview.qt-project.org/147553,5,20,0,0,16095,5,5,1,1733.29444444444,291,,,,,Remove QDateTimeEditPrivate's duplication of QDateTimeParser code.,"Remove QDateTimeEditPrivate's duplication of QDateTimeParser code.  Both constructors set up the first, last and none members. QDateTimeEditPrivate wants first.pos = 0, different to its base, so keep that, but the rest merely duplicated.  Change-Id: Ice22e0495112dc3427eb35b5b73420f42d7dafc1"
124124,qt-creator%2Fqt-creator~master~I964fbd92055f2f2649e7d8ed5739cf1fc7cae927,https://codereview.qt-project.org/94787,3,20,4,0,892,2,7,1,142.833611111111,270,,,,,QmakeGlobals::expandEnvVars: Make sane,QmakeGlobals::expandEnvVars: Quickly return in the common case  Usually there is no environment variable to be expanded. Checking if the string contains any '$' speeds up loading qtcreator.pro by roughly 1.5 percent.  Change-Id: I964fbd92055f2f2649e7d8ed5739cf1fc7cae927
110318,qt%2Fqtdeclarative~5.5~I6704bd9efaf8681f939a148b2cb0a1de2cb22d80,https://codereview.qt-project.org/110366,4,20,0,0,741,2,7,1,51.2280555555556,235,,,,,Speed up creation of objects that don't import scripts,"Speed up creation of objects that don't import scripts  In the common case of no 'import ""Foo.js"" as Bar' we can avoid the creation of the JS array that holds the script references.  Change-Id: I6704bd9efaf8681f939a148b2cb0a1de2cb22d80"
106516,qt%2Fqtdeclarative~dev~Ia6f978e037506484adbc01a61606307d4645b343,https://codereview.qt-project.org/111587,2,20,0,0,35295,68,9,4,1140.33611111111,272,,,,,Get rid of the tmpProperty in StringObject,"Get rid of the tmpProperty in StringObject  This was a bad hack. The new code is cleaner, and should also perform faster in a couple of cases (avoiding the creation of a temporary String that is then only thrown away).  Change-Id: Ia6f978e037506484adbc01a61606307d4645b343"
101692,qt%2Fqtdeclarative~5.5~I14e03317d7470f33a899ba05b62b3d68fdb03734,https://codereview.qt-project.org/121948,3,21,7,0,714,39,8,4,1033.94611111111,127,,,,,Doc: broken links and missing doc for functions,Doc: broken links and missing doc for functions  Task-number. QTBUG-43810  Change-Id: I14e03317d7470f33a899ba05b62b3d68fdb03734
151383,qt%2Fqtdeclarative~dev~Ia0e30ba98c16e51c9992027c7e5f78d4def8697a,https://codereview.qt-project.org/65950,4,21,0,0,1227,54,5,5,60.1458333333333,94,,,,,Fix some more methods to take ValueRef's,Fix some more methods to take ValueRef's  Change-Id: Ia0e30ba98c16e51c9992027c7e5f78d4def8697a
130794,qt%2Fqtbase~dev~Ib241c3e5107add255a48340f86ee5885f895ff83,https://codereview.qt-project.org/87024,4,21,0,0,1132,588,7,3,461.361944444444,248,,,,,winrt: Clean up QWinRTScreen,winrt: Clean up QWinRTScreen  - Remove WP8.0 code paths - Remove WinRT types from header as much as possible - Use ComPtr where appropriate - Use COM convenience methods  Task-number: QTBUG-38115 Change-Id: Ib241c3e5107add255a48340f86ee5885f895ff83
125819,qt%2Fqtdeclarative~5.3~I0602b3aa1ffa4de5006da58396f166805cf4a5e2,https://codereview.qt-project.org/87257,4,21,0,0,912,75,5,2,1943.73027777778,488,,,,,Fix crashes when calling Array.sort with imperfect sort functions,"Fix crashes when calling Array.sort with imperfect sort functions  We can't use std::sort to implement Array.sort. The reason is that std::sort expects a conformant compare function, and can do weird things (esp. crash) when the sort function isn't conformant.  Falling back to qSort is not possible, as the method has been deprecated. So add a copy of the qSort implementation here, and use that one instead.  Task-number: QTBUG-39072 Change-Id: I0602b3aa1ffa4de5006da58396f166805cf4a5e2"
112037,qt-creator%2Fqt-creator~3.4~I895d0ae48c36030e58aea1676873bd285680a661,https://codereview.qt-project.org/107119,5,22,0,0,2856,68,3,4,467.444722222222,104,,,,,PluginManager: share ExecuteOnDestruction with utils,PluginManager: share ExeQtOnDestruction with utils  Change-Id: I895d0ae48c36030e58aea1676873bd285680a661
181126,qt%2Fqttools~master~I55a7545064d32ac717ce9c57205ef59b76afc3f0,https://codereview.qt-project.org/34374,3,22,3,0,1202,31,5,3,330.408888888889,279,,,,,less esoteric parameter passing to processProject(),less esoteric parameter passing to processProject()  just pass around fully qualified file names instead of QFileInfos. a side effect of this is that error messages use full paths as well - this can be considered good or not.  Change-Id: I55a7545064d32ac717ce9c57205ef59b76afc3f0
152531,qt%2Fqtbase~dev~Ice57c02dc85f7f9ecf14e3bc65f31a57b589ce24,https://codereview.qt-project.org/327763,7,22,8,0,1155,15,4,4,19.0927777777778,326,,,,,CMake: Add --enable-new-dtags flag support,"CMake: Add --enable-new-dtags flag support  Remove enable-new-dtags from feature mapping, handle it as regular feature. Regenerate configure.cmake with 'enable-new-dtags' enabled. Check of enable_new_dtags feature, add -Wl,--enable-new-dtags if enabled.  Fixes: QTBUG-89013 Change-Id: Ice57c02dc85f7f9ecf14e3bc65f31a57b589ce24"
146381,qt%2Fqtbase~old%2F5.1~I8fc38fafba746b062c4ad16314b0a410fd0b668d,https://codereview.qt-project.org/69637,7,22,4,0,1150,17,5,1,363.563611111111,336,,,,,Keep web fontdata alive as long as CG uses it,"Keep web fontdata alive as long as CG uses it  With OS X 10.9 font decoding appears to happen lazily, this means we have to ensure the data we provide CG is kept alive until it dereferences it itself.  Task-number: QTBUG-34332 Change-Id: I8fc38fafba746b062c4ad16314b0a410fd0b668d Reviewed-by: Erik Verbruggen <erik.verbruggen@digia.com>"
118111,qt%2Fqtdeclarative~dev~I8a76112d821cb3fc172ba0d16ee8410d39b4422a,https://codereview.qt-project.org/100486,2,23,0,0,858,156,7,19,477.273333333333,100,,,,,Better encapsulate access to the global object,Better encapsulate access to the global object  Change-Id: I8a76112d821cb3fc172ba0d16ee8410d39b4422a
198853,qt-creator%2Fqt-creator~master~I8f838a61261e1355031b7206a73c013cdcbda5a3,https://codereview.qt-project.org/15542,4,23,16,0,1138,30,5,1,66.3583333333333,84,,,,,Squish: Added debugging output,Squish: Added debugging output  Change-Id: I8f838a61261e1355031b7206a73c013cdcbda5a3
164733,qt-creator%2Fqt-creator~2.7~Iccb0e38a39dfcae72326d68b9ff43b2555187f6c,https://codereview.qt-project.org/52320,3,23,14,0,883,42,7,2,384.747222222222,356,,,,,ClearCase: Fixed get active VOBs,"ClearCase: Fixed get active VOBs  The correct way to check if a VOB is active (mounted) is to check for a ""*"" in the output of ""cleartool lsvob"". On windows a directory for each active VOB exists under topLevel, but this is not true for unix where directories (mount points) for all VOBs exists always.  Change-Id: Iccb0e38a39dfcae72326d68b9ff43b2555187f6c"
158100,qt%2Fqtbase~dev~Ic1f3ec23576ed8407a76cc2b9f84a145c67b1d4b,https://codereview.qt-project.org/282590,5,23,0,0,33902,4,6,2,9222.08444444444,359,,,,,xcb: Fix available geometry after rotation,"xcb: Fix available geometry after rotation  QXcbVirtualDesktop::m_workArea is not updated after screen rotation if _NET_WORKAREA is not updated, e.g. when a window manager is not running.  Make QXcbVirtualDesktop::workArea() return the current geometry of the virtual desktop if _NET_WORKAREA is not used.  Change-Id: Ic1f3ec23576ed8407a76cc2b9f84a145c67b1d4b"
190779,qt%2Fqtmultimedia~master~Ifb2604f440cfa97513d39f5d7978766c88eaec45,https://codereview.qt-project.org/20888,10,24,12,0,3025,986,7,57,870.985833333333,574,,,,,Split gstreamer plugin into smaller plugins providing fewer services,"Split gstreamer plugin into smaller plugins providing fewer services  The gstreamer blob has been split into four plugins: audiodecoder, camerabin, mediacapture, and mediaplayer. Note: camerabin is still disabled because it is untested camerabin2 implementation. A new qmake configuration use_gstreamer_camera has been introduced and is needed for the mediacapture plugin to expose the camera service. This configuration has been disabled by default. Shared functionality has been moved to the internal gsttools library.  Change-Id: Ifb2604f440cfa97513d39f5d7978766c88eaec45"
240964,qt-creator%2Fqt-creator~master~I97578f4a5b5275071aa0253a22fc9ab2f90d9b75,https://codereview.qt-project.org/352213,5,24,1,0,1254,22,10,4,161.161111111111,183,,,,,Fix a possible crash on shutdown while executing VcsCommand,Fix a posible crash on shutdown while executing VcsCommand  Add a global synchronizer to the VcsPlugin.  Fixes: QTCREATORBUG-25744 Change-Id: I97578f4a5b5275071aa0253a22fc9ab2f90d9b75
129859,qt%2Fqtbase~5.3~I70335af38c1d28a1cdba1df8a79c6006f227422e,https://codereview.qt-project.org/88034,5,24,0,0,3578,38,5,1,248.542777777778,390,,,,,qDebug: fix data race in qt_message_print,"qDebug: fix data race in qt_message_print  The setting of (static) messageHandler to qDefaultMessageHandler if null was happening in multiple threads simultaneously, so it needs synchronization.  Used an atomic pointer in case qInstallMessageHandler is called from a thread, but more importantly, initialized the static vars right away.  Change-Id: I70335af38c1d28a1cdba1df8a79c6006f227422e"
220249,qt%2Fqt5~5.12~I924e1e353caf3a90957b2efb7c393ed6038f1d60,https://codereview.qt-project.org/312673,2,24,4,0,43694,2,5,1,72.7627777777778,91,,,,,Update submodules on '5.12' in qt/qt5,Update submodules on '5.12' in qt/qt5  Change-Id: I924e1e353caf3a90957b2efb7c393ed6038f1d60
238520,qbs%2Fqbs~master~I10aa20a8d621030b3d0bea1a465cdbdb9ba6193c,https://codereview.qt-project.org/289465,6,25,7,0,1532,42,7,2,237.039166666667,138,,,,,Adds missing documentation of timeout property for autotests,Adds missing documentation of timeout property of AutotestRunner and autotest module  Change-Id: I10aa20a8d621030b3d0bea1a465cdbdb9ba6193c
284189,qt%2Fqtdeclarative~dev~I6e438753332ec4db963d6cdcf86f340ff212777a,https://codereview.qt-project.org/232790,3,25,1,0,93146,328,7,21,141.376388888889,419,,,,,Add Proxy support for prototype handling,Add Proxy support for prototype handling  Cleanup get/setPrototypeOf and fix some smaller incompatibilities in the default implementation for Object.  Add the methods to the vtable and reimplement them according to spec for ProxyObjects.  Clean up the Object.prototype.get/setPrototypeOf/__proto__ methods and fix a smaller bug in the Reflect API for those methods.  Change-Id: I6e438753332ec4db963d6cdcf86f340ff212777a
186962,qt%2Fqtbase~master~I53f979d06d0a264c5aab1193bab181a38ab837d6,https://codereview.qt-project.org/28835,11,25,0,0,2515,0,3,0,44.0408333333333,179,,,,,Merge branch 'buildsystem',"Merge branch 'buildsystem'  This appears to be fully backwards-compatible with all tested modules, as far as CI is concerned.  Change-Id: I53f979d06d0a264c5aab1193bab181a38ab837d6"
261007,qt%2Fqtbase~dev~I84cf811d9e886369a659ecb33ce1778207660922,https://codereview.qt-project.org/214343,3,25,3,0,6115,29,5,1,13158.7538888889,111,,,,,Windows QPA: Use new QPA Dnd API,Windows QPA: Use new QPA Dnd API  Task-number: QTBUG-57168 Change-Id: I84cf811d9e886369a659ecb33ce1778207660922
